"","rowname","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"4027","s__Streptomyces peucetius",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4028","s__Streptomyces platensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4029","s__Streptomyces pluripotens",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"4030","s__Streptomyces pratensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4031","s__Streptomyces qaidamensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4032","s__Streptomyces qinzhouensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4033","s__Streptomyces rimosus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4034","s__Streptomyces roseochromogenus",2.661972,0.2236115,0.2812095,0.7951776,0.4265102,0.5800538,FALSE,"species"
"4035","s__Streptomyces sp. 3214.6",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4036","s__Streptomyces sp. 769",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4037","s__Streptomyces sp. A2-16",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4038","s__Streptomyces sp. ADI95-16",2.056338,-0.04771062,0.2405822,-0.1983132,0.8428001,NA,NA,"species"
"4039","s__Streptomyces sp. BHT-5-2",2.704225,-0.6174781,0.284442,-2.17084,0.02994323,0.1463995,FALSE,"species"
"4040","s__Streptomyces sp. C8S0",2.056338,0.07214981,0.2416031,0.2986295,0.7652228,NA,NA,"species"
"4041","s__Streptomyces sp. CA-256286",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4042","s__Streptomyces sp. CB00271",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4043","s__Streptomyces sp. CB04723",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4044","s__Streptomyces sp. CNQ-509",1.915493,-0.03014513,0.2486023,-0.1212585,0.9034863,NA,NA,"species"
"4045","s__Streptomyces sp. CRXT-G-22",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4046","s__Streptomyces sp. CRXT-Y-14",2.056338,-0.04771062,0.2405822,-0.1983132,0.8428001,NA,NA,"species"
"4047","s__Streptomyces sp. DSM 40868",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4048","s__Streptomyces sp. EAS-AB2608",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4049","s__Streptomyces sp. fd1-xmd",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4050","s__Streptomyces sp. GS7",2.239437,-0.3398499,0.2456439,-1.383506,0.1665097,NA,NA,"species"
"4051","s__Streptomyces sp. HF10",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4052","s__Streptomyces sp. HM190",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4053","s__Streptomyces sp. INR7",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4054","s__Streptomyces sp. JB150",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"4055","s__Streptomyces sp. M2",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4056","s__Streptomyces sp. MBT27",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4057","s__Streptomyces sp. MG28",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4058","s__Streptomyces sp. MG62",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4059","s__Streptomyces sp. NA02536",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4060","s__Streptomyces sp. NA02950",2.098592,-0.1497471,0.238128,-0.6288513,0.5294464,NA,NA,"species"
"4061","s__Streptomyces sp. NA04227",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4062","s__Streptomyces sp. NEAU-sy36",2.126761,0.1575413,0.2394375,0.6579641,0.5105612,NA,NA,"species"
"4063","s__Streptomyces sp. NHF165",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4064","s__Streptomyces sp. Rer75",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4065","s__Streptomyces sp. RTd22",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4066","s__Streptomyces sp. S063",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4067","s__Streptomyces sp. S501",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4068","s__Streptomyces sp. SAT1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4069","s__Streptomyces sp. SCSIO 3032",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4070","s__Streptomyces sp. SCUT-3",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4071","s__Streptomyces sp. Sge12",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4072","s__Streptomyces sp. SirexAA-E",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4073","s__Streptomyces sp. SM18",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4074","s__Streptomyces sp. SN-593",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4075","s__Streptomyces sp. So13.3",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4076","s__Streptomyces sp. SYP-A7193",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4077","s__Streptomyces sp. TN58",2.15493,-0.2288186,0.2358991,-0.9699853,0.3320538,NA,NA,"species"
"4078","s__Streptomyces sp. Tu 2975",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4079","s__Streptomyces sp. Tu6071",2.056338,0.1123573,0.2420567,0.4641777,0.6425204,NA,NA,"species"
"4080","s__Streptomyces sp. Tue 6075",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4081","s__Streptomyces sp. V17-9",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4082","s__Streptomyces sp. WAC 01438",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4083","s__Streptomyces sp. WAC 01529",1.943662,0.008329016,0.2471873,0.03369516,0.9731202,NA,NA,"species"
"4084","s__Streptomyces sp. XC 2026",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4085","s__Streptomyces sp. YIM 121038",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4086","s__Streptomyces sp. YPW6",1.859155,-0.0663924,0.2519754,-0.2634877,0.7921747,NA,NA,"species"
"4087","s__Streptomyces sp. Z022",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"4088","s__Streptomyces sp. Z423-1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4089","s__Streptomyces sp. ZYC-3",2,0.04109864,0.2442312,0.1682776,0.8663649,NA,NA,"species"
"4090","s__Streptomyces spectabilis",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4091","s__Streptomyces tendae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4092","s__Streptomyces tirandamycinicus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4093","s__Streptomyces vietnamensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4094","s__Streptomyces vinaceus",2.042254,0.05444781,0.2421271,0.2248729,0.8220782,NA,NA,"species"
"4095","s__Streptomyces violaceusniger",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4096","s__Streptomyces viridosporus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4097","s__Streptomyces xiamenensis",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"4098","s__Streptomyces xinghaiensis",2.042254,0.05444781,0.2421271,0.2248729,0.8220782,NA,NA,"species"
"4099","s__Streptomyces yatensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4100","s__Streptosporangium roseum",2.366197,-0.491853,0.2490345,-1.97504,0.04826362,NA,NA,"species"
"4101","s__Succinivibrio dextrinosolvens",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4102","s__Sugiyamaella lignohabitans",5.197183,-0.1053204,0.3857103,-0.2730557,0.7848104,0.833861,FALSE,"species"
"4103","s__Suicoccus acidiformans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4104","s__Sulfitobacter sp. THAF37",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4105","s__Sulfodiicoccus acidiphilus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4106","s__Sulfuracidifex tepidarius",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4107","s__Sulfuricaulis limicola",2.042254,-0.06608915,0.241159,-0.2740481,0.7840477,NA,NA,"species"
"4108","s__Sulfuricurvum kujiense",2.309859,-0.4615591,0.2436791,-1.894127,0.05820821,NA,NA,"species"
"4109","s__Sulfurihydrogenibium azorense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4110","s__Sulfurihydrogenibium sp. YO3AOP1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4111","s__Sulfurimonas autotrophica",2.183099,-0.2667865,0.2349713,-1.1354,0.2562076,NA,NA,"species"
"4112","s__Sulfurivermis fontis",2.338028,-0.494349,0.2482328,-1.991474,0.04642883,NA,NA,"species"
"4113","s__Sulfurospirillum sp. UCH001",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4114","s__Sutterella megalosphaeroides",1.943662,0.008329016,0.2471873,0.03369516,0.9731202,NA,NA,"species"
"4115","s__Sutterella wadsworthensis",1.84507,-0.131074,0.2525518,-0.5189987,0.6037617,NA,NA,"species"
"4116","s__Swingsia sp. F3b2",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4117","s__Symbiobacterium thermophilum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4118","s__Symmachiella dynata",2.056338,-0.0874628,0.240337,-0.3639174,0.7159197,NA,NA,"species"
"4119","s__Synechococcus sp. A15-28",2.070423,-0.1085244,0.2395568,-0.4530216,0.6505332,NA,NA,"species"
"4120","s__Synechococcus sp. CB0101",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4121","s__Synechococcus sp. CBW1107",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4122","s__Synechococcus sp. CBW1108",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4123","s__Synechococcus sp. CC9902",2.042254,-0.06608915,0.241159,-0.2740481,0.7840477,NA,NA,"species"
"4124","s__Synechococcus sp. Minos11",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4125","s__Synechococcus sp. PCC 6312",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4126","s__Synechococcus sp. PCC 7003",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4127","s__Synechococcus sp. PCC 7336",1.915493,0.01267917,0.2489543,0.05092969,0.9593815,NA,NA,"species"
"4128","s__Synechococcus sp. PCC 7502",2.056338,0.07214981,0.2416055,0.2986265,0.765225,NA,NA,"species"
"4129","s__Synechococcus sp. RSCCF101",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4130","s__Syntrophobacter fumaroxidans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4131","s__Syntrophotalea carbinolica",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"4132","s__Tabrizicola piscis",2.070423,-0.2265085,0.2391778,-0.9470296,0.3436237,NA,NA,"species"
"4133","s__Talaromyces rugulosus",123.6338,-0.674967,0.6944102,-0.9720004,0.3310503,0.4893788,FALSE,"species"
"4134","s__Tannerella sp. oral taxon HOT-286",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4135","s__Tardibacter chloracetimidivorans",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4136","s__Tardiphaga robiniae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4137","s__Tardiphaga sp. vice304",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4138","s__Tatlockia micdadei",2.450704,-0.5849624,0.2782433,-2.102341,0.03552341,0.1463995,FALSE,"species"
"4139","s__Tatumella ptyseos",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4140","s__Tautonia plasticadhaerens",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"4141","s__Tenacibaculum jejuense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4142","s__Tenacibaculum mesophilum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4143","s__Tepidanaerobacter acetatoxydans",2.28169,0.3293076,0.2433039,1.353483,0.1759014,NA,NA,"species"
"4144","s__Tepidiforma bonchosmolovskayae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4145","s__Terribacillus aidingensis",2.295775,-0.1614135,0.2334655,-0.6913802,0.4893266,NA,NA,"species"
"4146","s__Terricaulis silvestris",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4147","s__Terriglobus albidus",2.042254,0.05444781,0.2421271,0.2248729,0.8220782,NA,NA,"species"
"4148","s__Tessaracoccus flavescens",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4149","s__Tessaracoccus flavus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4150","s__Tetragenococcus koreensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4151","s__Thalassococcus sp. S3",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4152","s__Thalassoglobus polymorphus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4153","s__Thalassotalea sp. HSM 43",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4154","s__Thauera aromatica",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4155","s__Thauera chlorobenzoica",1.929577,-0.01077981,0.2478828,-0.0434875,0.9653129,NA,NA,"species"
"4156","s__Thauera sp. MZ1T",2.098592,0.4464017,0.2982762,1.496605,0.134496,NA,NA,"species"
"4157","s__Theileria annulata",6.056338,-1.245324,0.4032175,-3.088468,0.002011913,0.02652265,TRUE,"species"
"4158","s__Theileria equi",11.97183,-0.6471097,0.4263465,-1.517802,0.1290643,0.2472217,FALSE,"species"
"4159","s__Theileria parva",2.295775,0.3439544,0.2450944,1.403355,0.160511,NA,NA,"species"
"4160","s__Thermaerobacter sp. FW80",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4161","s__Thermoactinomyces vulgaris",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4162","s__Thermoanaerobacterium sp. RBIITD",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4163","s__Thermoanaerobacterium thermosaccharolyticum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4164","s__Thermoanaerosceptrum fracticalcis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4165","s__Thermogutta terrifontis",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4166","s__Thermoleptolyngbya sp. PKUAC-SCTB121",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4167","s__Thermomonospora amylolytica",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4168","s__Thermosipho sp. JL129W03",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4169","s__Thermothielavioides terrestris",26.42254,-0.5693162,0.4885457,-1.165328,0.2438861,0.3997345,FALSE,"species"
"4170","s__Thermotoga caldifontis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4171","s__Thermotoga maritima",2.084507,-0.129283,0.2388838,-0.541196,0.5883725,NA,NA,"species"
"4172","s__Thermotomaculum hydrothermale",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4173","s__Thermus aquaticus",1.943662,-0.1179454,0.2463294,-0.4788119,0.6320724,NA,NA,"species"
"4174","s__Thermus brockianus",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4175","s__Thermus caldilimi",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4176","s__Thermus oshimai",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4177","s__Thermus scotoductus",2.15493,0.1131472,0.2380234,0.4753616,0.6345292,NA,NA,"species"
"4178","s__Thermus thermophilus",2.169014,0.1296353,0.237692,0.5453919,0.585484,NA,NA,"species"
"4179","s__Thioalkalivibrio sulfidiphilus",1.873239,0.0854355,0.252394,0.3385006,0.734986,NA,NA,"species"
"4180","s__Thioalkalivibrio versutus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4181","s__Thiobacillus denitrificans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4182","s__Thioflavicoccus mobilis",2.126761,0.1575413,0.2395174,0.6577448,0.5107021,NA,NA,"species"
"4183","s__Thiohalobacter thiocyanaticus",1.84507,-0.131074,0.2525518,-0.5189987,0.6037617,NA,NA,"species"
"4184","s__Thiomicrorhabdus indica",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4185","s__Thiomonas sp. X19",2.380282,-0.5077946,0.2532215,-2.005337,0.04492702,0.1566686,FALSE,"species"
"4186","s__Thiospirochaeta perfilievii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4187","s__Thiosulfativibrio zosterae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4188","s__Tissierella sp. JN-28",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4189","s__Tistrella mobilis",1.84507,-0.131074,0.2525518,-0.5189987,0.6037617,NA,NA,"species"
"4190","s__Tolumonas auensis",1.84507,-0.131074,0.2525518,-0.5189987,0.6037617,NA,NA,"species"
"4191","s__Tomato brown rugose fruit virus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4192","s__Torulaspora globosa",2.464789,0.368602,0.2552561,1.444047,0.1487256,0.2770779,FALSE,"species"
"4193","s__Treponema brennaborense",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4194","s__Treponema denticola",2.098592,0.3238078,0.2439394,1.327411,0.1843727,NA,NA,"species"
"4195","s__Treponema medium",2.126761,0.2757136,0.2475258,1.113878,0.2653315,NA,NA,"species"
"4196","s__Treponema parvum",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"4197","s__Treponema pedis",2.28169,0.3293076,0.2433039,1.353483,0.1759014,NA,NA,"species"
"4198","s__Treponema phagedenis",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"4199","s__Treponema ruminis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4200","s__Treponema socranskii",2.070423,0.08963724,0.2411154,0.3717607,0.710071,NA,NA,"species"
"4201","s__Treponema sp. Marseille-Q4132",2.380282,-0.5077946,0.2532215,-2.005337,0.04492702,0.1566686,FALSE,"species"
"4202","s__Treponema sp. OMZ 806",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4203","s__Tropheryma whipplei",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4204","s__Tropical soda apple mosaic virus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4205","s__Truepera radiovictrix",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4206","s__Trueperella pecoris",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4207","s__Trypanosoma brucei",9.211268,-0.2589297,0.4141892,-0.6251483,0.5318738,0.6534785,FALSE,"species"
"4208","s__Tsukamurella paurometabola",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4209","s__Tsukamurella tyrosinosolvens",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4210","s__Tsuneonella amylolytica",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4211","s__Tsuneonella dongtanensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4212","s__Tupaiid betaherpesvirus 1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4213","s__Turicibacter sanguinis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4214","s__Turicibacter sp. H121",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4215","s__Turneriella parva",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"4216","s__Tuwongella immobilis",2.267606,-0.3750394,0.2514452,-1.491535,0.1358211,NA,NA,"species"
"4217","s__Ugandan cassava brown streak virus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4218","s__uncultured crAssphage",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4219","s__Urbifossiella limnaea",7.253521,0.6603078,0.4266878,1.54752,0.121738,0.242218,FALSE,"species"
"4220","s__Urechidicola croceus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4221","s__Ureibacillus thermosphaericus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4222","s__Usitatibacter rugosus",2.028169,0.03652591,0.2426783,0.1505116,0.880361,NA,NA,"species"
"4223","s__Ustilaginoidea virens",23.94366,-0.2446642,0.3927858,-0.6228947,0.5333537,0.6534785,FALSE,"species"
"4224","s__Variibacter gotjawalensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4225","s__Veillonella dispar",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4226","s__Veillonella rodentium",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4227","s__Vibrio alginolyticus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4228","s__Vibrio astriarenae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4229","s__Vibrio campbellii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4230","s__Vibrio cholerae",1.943662,0.008329016,0.2471873,0.03369516,0.9731202,NA,NA,"species"
"4231","s__Vibrio coralliilyticus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4232","s__Vibrio gazogenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4233","s__Vibrio taketomensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4234","s__Vibrio tritonius",2.112676,-0.169925,0.2374849,-0.7155189,0.4742885,NA,NA,"species"
