"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"s__Oscillibacter sp. PEA192",0,0,0,0,1,NA,NA,"species"
"s__Oscillibacter valericigenes",0,0,0,0,1,NA,NA,"species"
"s__Oxalobacter formigenes",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pacificitalea manganoxidans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Paenarthrobacter sp. YJN-D",0,NA,NA,NA,NA,NA,NA,"species"
"s__Paludisphaera borealis",0,0,0,0,1,NA,NA,"species"
"s__Pandoraea pnomenusa",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pandoravirus dulcis",0,0,0,0,1,NA,NA,"species"
"s__Pandoravirus inopinatum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pandoravirus quercus",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pantoea ananatis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Parabacteroides distasonis",0,0,0,0,1,NA,NA,"species"
"s__Parabacteroides goldsteinii",0,0,0,0,1,NA,NA,"species"
"s__Paraflavitalea soli",0,NA,NA,NA,NA,NA,NA,"species"
"s__Paraliobacillus zengyii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Parascardovia denticolens",0,NA,NA,NA,NA,NA,NA,"species"
"s__Parasphingopyxis algicola",0,NA,NA,NA,NA,NA,NA,"species"
"s__Parasphingopyxis sp. CP4",0,NA,NA,NA,NA,NA,NA,"species"
"s__Parasphingorhabdus halotolerans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Parolsenella massiliensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Parvibaculum lavamentivorans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Paucilactobacillus oligofermentans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pauljensenia hongkongensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pediococcus acidilactici",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pediococcus claussenii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pegivirus C",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pelolinea submarina",0,0,0,0,1,NA,NA,"species"
"s__Peptoclostridium acidaminophilum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Peribacillus muralis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Phaeocystis globosa virus",0,0,0,0,1,NA,NA,"species"
"s__Phascolarctobacterium sp. Marseille-Q4147",0,NA,NA,NA,NA,NA,NA,"species"
"s__Phocaeicola dorei",0,0,0,0,1,NA,NA,"species"
"s__Phycicoccus endophyticus",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pirellula staleyi",0,NA,NA,NA,NA,NA,NA,"species"
"s__Planctopirus ephydatiae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Planococcus maritimus",0,NA,NA,NA,NA,NA,NA,"species"
"s__Planomicrobium glaciei",0,NA,NA,NA,NA,NA,NA,"species"
"s__Plesiomonas shigelloides",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pluralibacter gergoviae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Polymorphospora rubra",0,NA,NA,NA,NA,NA,NA,"species"
"s__Polynucleobacter asymbioticus",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pontivivens sp. MT2928",0,NA,NA,NA,NA,NA,NA,"species"
"s__Porphyrobacter sp. CACIAM 03H1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Porphyrobacter sp. LM 6",0,NA,NA,NA,NA,NA,NA,"species"
"s__Porphyrobacter sp. YT40",0,NA,NA,NA,NA,NA,NA,"species"
"s__Prevotella fusca",0,NA,NA,NA,NA,NA,NA,"species"
"s__Prevotella jejuni",0,0,0,0,1,NA,NA,"species"
"s__Prevotella sp. Rep29",0,0,0,0,1,NA,NA,"species"
"s__Propionibacterium acidifaciens",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium freudenreichii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium phage Moyashi",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus Kubed",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus P1001",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus PA6",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus PAD20",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus PHL071N05",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus PHL112N00",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus PHL114L00",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionibacterium virus PHL171M01",0,NA,NA,NA,NA,NA,NA,"species"
"s__Propionimicrobium sp. Marseille-P3275",0,NA,NA,NA,NA,NA,NA,"species"
"s__Prosthecochloris aestuarii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Proteus hauseri",0,NA,NA,NA,NA,NA,NA,"species"
"s__Proteus vulgaris",0,NA,NA,NA,NA,NA,NA,"species"
"s__Providencia alcalifaciens",0,NA,NA,NA,NA,NA,NA,"species"
"s__Providencia heimbachae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Providencia phage Kokobel1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Providencia rettgeri",0,NA,NA,NA,NA,NA,NA,"species"
"s__Providencia rustigianii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Providencia sneebia",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudarthrobacter sp. NIBRBAC000502771",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudobacter ginsenosidimutans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudocnuella soli",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudodesulfovibrio aespoeensis",0,0,0,0,1,NA,NA,"species"
"s__Pseudoleptotrichia goodfellowii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudolysobacter antarcticus",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas agarici",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas alcaligenes",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas alcaliphila",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas allokribbensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas amygdali",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas antarctica",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas arsenicoxydans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas asiatica",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas asplenii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas atacamensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas balearica",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas bijieensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas brassicacearum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas brenneri",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas campi",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas cerasi",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas cichorii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas citronellolis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas congelans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas coronafaciens",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas corrugata",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas cremoricolorata",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas denitrificans (nom. rej.)",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas eucalypticola",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas extremaustralis",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas fragi",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas fulva",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas furukawaii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas glycinae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas gozinkensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas graminis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas granadensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas guangdongensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas knackmussii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas koreensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas kribbensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas lactis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas lalkuanensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas libanensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas litoralis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas luteola",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas mandelii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas marincola",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas mediterranea",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas migulae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas monteilii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas moraviensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas mosselii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas mucidolens",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas multiresinivorans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas nitroreducens",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas oleovorans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas orientalis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas oryzae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas oryzihabitans",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas otitidis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas phage PspYZU01",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas poae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas pohangensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas prosekii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas psychrotolerans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas reinekei",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas resinovorans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas rhizosphaerae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas rhodesiae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sabulinigri",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas salegens",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas savastanoi",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas sediminis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sihuiensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas silesiensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas simiae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas soli",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 02C 26",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 09C 129",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 13159349",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 14181154",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 15A4",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 2hn",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 31-12",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. 7SR1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. ABC1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. ACM7",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. ADAK18",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. ADAK22",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. ADPe",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. AN-B15",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. AO-1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. ATCC 13867",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. ATCC 43928",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. B10",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. B11D7D",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. B14-6",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. BIGb0427",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. BIOMIG1BAC",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. BJP69",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. CCOS 191",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. CFA",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. CFSAN084952",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. CMR5c",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. COR54",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. COW39",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. COW40",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. COW77",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Colony2",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. DR208",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. DTU12.1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. DY-1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. FGI182",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. FIT28",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. HLS-6",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. IB20",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. IzPS59",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. J380",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. K2W31S-8",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. KUIN-1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. LAB-08",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. LBUM920",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. LG1E9",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. LH1G9",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. LPB0260",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Leaf58",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Lz4W",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. M30-35",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. MPC6",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. MPDS",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. MRSN12121",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. MSPm1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. MTM4",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. MYb193",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. NC02",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. NIBRBAC000502773",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. NS1(2017)",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. OE 48.2",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. OIL-1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Os17",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Ost2",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. PDNC002",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. PGSB 8459",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. PONIH3",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. PP3",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Pc102",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. R2-60-08W",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. R5-89-07",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. R84",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. RD8MR3",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. RU47",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. RW10S1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. RW9S1A",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. RtIB026",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. S-6-2",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. S07E 245",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. S11A 273",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. S150",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. S34",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. S35",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SCA2728.1_7",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SCB32",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SGAir0191",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SK",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SK2",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SNU WT1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SORT22",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWI36",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWI6",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWI7",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas sp. SWRI108",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWRI126",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWRI132",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWRI17",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWRI52",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWRI54",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SWRI65",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. SXM-1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Seg1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. So3.2b",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. St29",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. TCU-HL1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. THAF7b",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. TKP",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. TUM18999",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Tri1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. URMO17WK12:I11",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. UW4",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. VLB120",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. XWY-1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Y39-6",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. Z003-0.4C(8344-21)",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. gcc21",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas sp. phDV1",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas syringae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas syringae group genomosp. 3",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas taetrolens",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas taiwanensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas thivervalensis",0,0,0,0,1,NA,NA,"species"
"s__Pseudomonas tolaasii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas toyotomiensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas umsongensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas vancouverensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas versuta",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas viciae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas virus PMW",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas virus PPpW4",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas virus PaBG",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas virus PhiPsa17",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas virus ZC03",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas xanthomarina",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudomonas xinjiangensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudorhodobacter turbinis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pseudothermotoga thermarum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Pyrobaculum arsenaticum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Qipengyuania sediminis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Qipengyuania sp. 1NDH13",0,NA,NA,NA,NA,NA,NA,"species"
"s__Raineyella sp. CBA3103",0,NA,NA,NA,NA,NA,NA,"species"
"s__Raoultella planticola",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rathayibacter tanaceti",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rheinheimera sp. F8",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rhodobacter sp. CZR27",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rhodobacter sp. LPB0142",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rhodoferax antarcticus",0,0,0,0,1,NA,NA,"species"
"s__Rhodoferax sediminis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rhodothermus marinus",0,0,0,0,1,NA,NA,"species"
"s__Riemerella anatipestifer",0,NA,NA,NA,NA,NA,NA,"species"
"s__Romboutsia hominis",0,0,0,0,1,NA,NA,"species"
"s__Roseateles depolymerans",0,0,0,0,1,NA,NA,"species"
"s__Roseicitreum antarcticum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Roseimaritima ulvae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Roseitalea porphyridii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Roseobacter ponti",0,NA,NA,NA,NA,NA,NA,"species"
"s__Roseomonas mucosa",0,NA,NA,NA,NA,NA,NA,"species"
"s__Roseomonas sp. FDAARGOS_362",0,NA,NA,NA,NA,NA,NA,"species"
"s__Roseovarius mucosus",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rosistilla oblonga",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rossellomorea vietnamensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Ruania alkalisoli",0,NA,NA,NA,NA,NA,NA,"species"
"s__Ruania sp. HY168",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rubripirellula lacrimiformis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Rubrobacter xylanophilus",0,NA,NA,NA,NA,NA,NA,"species"
"s__Ruficoccus sp. ZRK36",0,NA,NA,NA,NA,NA,NA,"species"
"s__Ruminiclostridium cellulolyticum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Ruminococcus champanellensis",0,0,0,0,1,NA,NA,"species"
"s__Ruminococcus sp. JE7A12",0,0,0,0,1,NA,NA,"species"
"s__Saccharibacillus brassicae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Saccharomonospora glauca",0,NA,NA,NA,NA,NA,NA,"species"
"s__Saccharopolyspora coralli",0,0,0,0,1,NA,NA,"species"
"s__Saccharothrix espanaensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Salmonella virus L6jm",0,NA,NA,NA,NA,NA,NA,"species"
"s__Salmonella virus slyngel",0,NA,NA,NA,NA,NA,NA,"species"
"s__Sarcina sp. JB2",0,NA,NA,NA,NA,NA,NA,"species"
"s__Schaalia sp. JY-X169",0,NA,NA,NA,NA,NA,NA,"species"
"s__Sedimentisphaera cyanobacteriorum",0,NA,NA,NA,NA,NA,NA,"species"
"s__Sediminispirochaeta smaragdinae",0,NA,NA,NA,NA,NA,NA,"species"
"s__Selenomonas sp. Marseille-Q3039",0,NA,NA,NA,NA,NA,NA,"species"
"s__Selenomonas sp. oral taxon 136",0,NA,NA,NA,NA,NA,NA,"species"
"s__Selenomonas sp. oral taxon 920",0,NA,NA,NA,NA,NA,NA,"species"
"s__Serinicoccus profundi",0,NA,NA,NA,NA,NA,NA,"species"
"s__Serratia liquefaciens",0,0,0,0,1,NA,NA,"species"
"s__Serratia plymuthica",0,NA,NA,NA,NA,NA,NA,"species"
"s__Serratia proteamaculans",0,NA,NA,NA,NA,NA,NA,"species"
"s__Shewanella aestuarii",0,NA,NA,NA,NA,NA,NA,"species"
"s__Shewanella amazonensis",0,NA,NA,NA,NA,NA,NA,"species"
"s__Shewanella japonica",0,NA,NA,NA,NA,NA,NA,"species"
"s__Shewanella khirikhana",0,NA,NA,NA,NA,NA,NA,"species"
"s__Shigella flexneri",0,NA,NA,NA,NA,NA,NA,"species"
"s__Silicimonas algicola",0,NA,NA,NA,NA,NA,NA,"species"
"s__Silvanigrella aquatica",0,NA,NA,NA,NA,NA,NA,"species"
"s__Simiduia agarivorans",0,NA,NA,NA,NA,NA,NA,"species"
